0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,target
97047,0,0,1979.75,0,2,2,2,1,1,1,2,2,2,2,1,1,0,1,2,0,3,0,16.0,9.0,2.0,15.0,0,0,0,0,34.0,34.0,34.0,34.0,68.0,68.0,68.0,68.0,4395.0
97168,1,0,1980.0,1,1,1,1,1,1,1,2,2,2,2,2,0,0,0,0,0,0,3,14.0,39.0,8.0,0.0,0,1,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4746.0
97211,1,1,1980.5,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,4,0,6,6,0.0,37.0,0.0,17.0,0,1,0,1,11.0,11.0,11.0,11.0,31.0,31.0,31.0,31.0,4102.0
97367,1,0,1979.75,1,1,1,1,0,0,0,2,2,2,2,0,1,0,1,0,0,0,0,5.0,16.0,18.0,12.0,0,0,0,0,41.0,41.0,41.0,41.0,79.0,79.0,79.0,79.0,4241.0
97390,0,0,1980.25,0,2,2,2,1,1,1,2,2,2,2,1,1,1,0,0,0,0,0,17.0,23.0,20.0,9.0,0,0,0,0,12.0,12.0,12.0,12.0,34.0,34.0,34.0,34.0,4553.0
97405,1,0,1980.25,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,0,0,0,0,5.0,11.0,18.0,10.0,0,0,0,0,12.0,12.0,12.0,12.0,35.0,35.0,35.0,35.0,4646.0
97423,1,0,1980.0,2,2,2,2,1,1,1,2,2,2,2,0,0,0,0,0,3,6,4,15.0,2.0,19.0,0.0,0,0,0,0,19.0,19.0,19.0,19.0,47.0,47.0,47.0,47.0,4183.0
97441,0,0,1980.0,2,0,0,0,0,0,0,2,2,2,2,1,0,1,0,0,3,0,4,21.0,1.0,12.0,3.0,0,0,0,0,16.0,16.0,16.0,16.0,40.0,40.0,40.0,40.0,4349.0
97485,0,1,1980.25,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,2.0,25.0,4.0,22.0,1,1,1,1,11.0,11.0,11.0,11.0,16.0,16.0,16.0,16.0,4532.0
97495,0,0,1979.75,1,1,1,1,1,1,0,2,2,2,2,0,0,0,0,0,0,0,4,5.0,10.0,25.0,2.0,0,0,0,0,33.0,33.0,33.0,33.0,67.0,67.0,67.0,67.0,4737.0
98000,1,0,1980.0,0,0,0,1,1,1,0,2,2,2,3,1,0,0,1,0,3,4,0,4.0,2.0,2.0,19.0,0,0,0,0,42.0,42.0,42.0,6.0,80.0,80.0,80.0,9.0,4203.0
98158,1,1,1980.25,2,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,3,0,0,21.0,2.0,2.0,26.0,1,0,1,0,11.0,11.0,11.0,11.0,23.0,23.0,23.0,23.0,4884.0
98429,1,0,1980.25,0,2,2,0,1,1,1,1,1,1,1,0,3,0,0,0,0,0,4,15.0,11.0,12.0,22.0,0,0,0,1,12.0,12.0,12.0,12.0,36.0,36.0,36.0,36.0,4499.0
98440,1,0,1979.75,1,1,1,1,0,0,0,2,2,2,2,0,1,1,1,3,0,0,0,1.0,15.0,18.0,11.0,0,0,1,0,24.0,24.0,24.0,24.0,57.0,57.0,57.0,57.0,4423.0
98471,0,0,1979.75,0,0,0,0,1,1,1,2,2,2,2,1,1,0,0,1,0,0,0,11.0,11.0,13.0,37.0,0,0,0,0,8.0,8.0,8.0,8.0,11.0,11.0,11.0,11.0,4872.0
98511,0,1,1980.0,2,2,2,2,0,0,0,0,0,0,0,1,1,0,0,0,0,6,0,22.0,7.0,6.0,5.0,0,0,0,0,11.0,11.0,11.0,11.0,33.0,33.0,33.0,33.0,4455.0
98519,1,0,1979.75,2,0,0,0,1,1,0,2,2,2,2,1,0,1,0,0,0,0,0,9.0,8.0,9.0,24.0,0,0,0,0,31.0,31.0,31.0,31.0,65.0,65.0,65.0,65.0,5065.0
98557,1,1,1980.25,2,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,6,2,0,21.0,0.0,22.0,26.0,1,1,0,0,11.0,11.0,11.0,11.0,23.0,23.0,23.0,23.0,4505.0
98654,1,1,1980.25,2,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,4,4,5.0,32.0,0.0,0.0,0,1,1,1,11.0,11.0,11.0,11.0,33.0,33.0,33.0,33.0,4168.0
98663,0,0,1979.75,1,1,1,1,1,1,1,2,2,2,2,2,0,0,0,0,0,0,3,14.0,39.0,8.0,0.0,0,1,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4799.0
98906,1,1,1980.5,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,4,0,2,12.0,1.0,8.0,18.0,0,0,0,1,18.0,18.0,18.0,18.0,45.0,45.0,45.0,45.0,3958.0
98941,1,0,1980.25,2,2,2,2,1,1,1,2,2,2,2,1,0,0,0,0,2,0,2,6.0,16.0,8.0,12.0,0,0,0,0,35.0,35.0,35.0,35.0,69.0,69.0,69.0,69.0,4372.0
98955,1,0,1980.5,2,2,2,2,1,1,1,2,2,2,2,1,1,3,1,0,6,0,0,3.0,11.0,15.0,8.0,0,0,0,0,41.0,41.0,41.0,41.0,78.0,78.0,78.0,78.0,4476.0
99038,0,1,1980.25,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,4,4,0,6.0,0.0,1.0,14.0,0,1,0,1,11.0,11.0,11.0,11.0,31.0,31.0,31.0,31.0,4432.0
99051,0,0,1980.5,1,1,1,1,0,1,1,2,2,2,2,0,0,0,0,0,0,0,0,2.0,3.0,13.0,8.0,0,0,0,0,37.0,37.0,37.0,37.0,73.0,73.0,73.0,73.0,4649.0
99087,1,0,1980.0,1,1,1,1,1,1,1,2,2,2,2,0,0,0,0,0,0,0,4,5.0,10.0,25.0,2.0,0,0,0,0,33.0,33.0,33.0,33.0,67.0,67.0,67.0,67.0,4350.0
99152,1,0,1979.0,1,1,1,1,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,12.0,12.0,23.0,12.0,0,1,0,0,21.0,21.0,21.0,21.0,50.0,50.0,50.0,50.0,4198.0
99160,1,0,1979.75,2,2,2,2,1,1,1,2,2,2,2,0,1,0,1,1,0,0,0,9.0,16.0,8.0,5.0,0,0,0,0,5.0,5.0,5.0,5.0,7.0,7.0,7.0,7.0,5192.0
99232,0,0,1980.0,1,1,1,1,1,1,1,2,2,2,2,0,1,1,1,3,0,0,0,1.0,10.0,18.0,11.0,0,0,1,0,24.0,24.0,24.0,24.0,57.0,57.0,57.0,57.0,4190.0
99270,1,0,1979.75,2,2,2,2,1,1,1,3,3,3,3,1,1,1,1,0,0,0,0,12.0,14.0,18.0,36.0,0,0,0,0,7.0,7.0,7.0,7.0,10.0,10.0,10.0,10.0,4836.0
99342,1,0,1980.25,1,1,1,1,1,1,1,2,2,2,2,0,0,0,0,0,0,6,0,6.0,13.0,14.0,18.0,0,0,0,0,35.0,35.0,35.0,35.0,69.0,69.0,69.0,69.0,5075.0
99463,1,0,1979.75,0,2,2,2,1,1,1,1,1,1,1,0,1,0,0,4,6,0,0,14.0,18.0,10.0,22.0,0,0,0,0,18.0,18.0,18.0,18.0,42.0,43.0,43.0,43.0,3940.0
99498,1,0,1980.5,0,2,2,2,1,1,1,2,2,2,2,1,1,3,1,0,6,0,0,8.0,11.0,15.0,8.0,0,0,0,0,41.0,41.0,41.0,41.0,78.0,78.0,78.0,78.0,4145.0
99548,0,1,1980.25,2,2,2,2,0,0,0,2,2,2,2,0,1,0,1,0,0,0,0,9.0,11.0,7.0,9.0,0,1,0,0,21.0,21.0,21.0,21.0,49.0,49.0,49.0,50.0,4288.0
99728,0,0,1980.0,0,0,0,0,1,1,1,2,2,2,2,1,0,0,1,0,3,4,0,4.0,2.0,2.0,13.0,0,0,0,0,42.0,42.0,42.0,42.0,80.0,80.0,80.0,80.0,4469.0
99821,0,0,1980.25,2,2,2,2,1,1,1,2,2,2,2,0,0,1,1,0,0,0,2,13.0,10.0,27.0,19.0,0,0,0,0,33.0,33.0,33.0,33.0,67.0,67.0,67.0,67.0,4724.0
99901,0,0,1980.25,1,1,1,1,1,1,1,2,2,2,2,0,1,0,0,0,0,0,3,22.0,14.0,6.0,2.0,0,0,0,0,40.0,40.0,40.0,40.0,76.0,77.0,77.0,77.0,4738.0
99967,0,0,1980.0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,4,0,8.0,6.0,3.0,19.0,0,0,0,0,25.0,25.0,25.0,25.0,58.0,58.0,58.0,58.0,4408.0
99992,0,0,1979.75,2,1,2,2,0,1,1,2,2,3,3,0,1,1,1,0,0,0,0,12.0,11.0,13.0,7.0,0,0,0,0,12.0,12.0,26.0,26.0,35.0,35.0,59.0,59.0,4163.0
100302,0,1,1980.25,2,0,0,0,1,1,1,1,1,1,1,0,0,0,0,3,0,6,0,1.0,4.0,4.0,7.0,1,0,1,1,11.0,11.0,11.0,11.0,20.0,20.0,20.0,20.0,4496.0
100361,0,0,1980.5,1,0,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,6,14.0,33.0,25.0,21.0,1,0,1,0,11.0,11.0,11.0,11.0,21.0,21.0,21.0,21.0,4236.0
100375,1,0,1979.75,2,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,4,4,0,17.0,0.0,3.0,11.0,0,0,0,0,25.0,25.0,25.0,25.0,58.0,58.0,58.0,58.0,4808.0
100810,1,0,1980.5,0,1,1,1,1,1,1,2,2,2,2,1,0,0,0,0,0,0,0,11.0,14.0,5.0,22.0,0,0,0,0,39.0,39.0,39.0,39.0,75.0,75.0,75.0,75.0,4814.0
100854,0,0,1979.75,2,0,0,0,1,1,1,2,2,2,2,1,0,0,0,0,4,0,0,13.0,0.0,20.0,28.0,0,0,0,0,40.0,40.0,40.0,40.0,76.0,77.0,77.0,77.0,4550.0
100925,0,0,1980.25,0,2,2,2,1,1,1,2,2,2,2,0,1,1,1,0,0,4,0,8.0,7.0,13.0,7.0,0,0,0,0,36.0,36.0,36.0,36.0,72.0,72.0,72.0,72.0,5040.0
101047,0,0,1979.75,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,6,0,12.0,23.0,15.0,20.0,0,0,1,0,22.0,22.0,22.0,22.0,54.0,54.0,54.0,54.0,4501.0
101130,0,1,1980.5,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,6,8.0,8.0,21.0,11.0,0,0,1,2,11.0,11.0,11.0,11.0,28.0,28.0,28.0,28.0,4749.0
101198,1,0,1980.25,2,2,2,2,1,1,1,2,2,2,2,1,1,1,1,0,0,4,0,10.0,7.0,13.0,7.0,0,0,0,0,36.0,36.0,36.0,36.0,72.0,72.0,72.0,72.0,4528.0
101229,1,1,1980.25,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,11.0,17.0,5.0,14.0,0,0,0,0,11.0,11.0,11.0,11.0,27.0,27.0,27.0,27.0,4176.0
101243,0,1,1980.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,10.0,2.0,1.0,3.0,1,0,0,0,11.0,11.0,11.0,11.0,30.0,30.0,30.0,30.0,4445.0
101255,1,0,1979.75,0,2,2,2,1,1,1,1,1,1,1,0,0,2,1,0,0,0,1,11.0,4.0,9.0,15.0,0,0,0,0,22.0,22.0,22.0,22.0,51.0,51.0,51.0,51.0,4459.0
101374,0,0,1979.25,1,2,2,2,1,1,1,2,2,2,2,0,0,1,1,0,6,0,0,12.0,23.0,21.0,36.0,0,0,1,0,38.0,38.0,38.0,38.0,74.0,74.0,74.0,74.0,4163.0
101470,0,0,1980.25,2,2,2,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,9.0,7.0,10.0,7.0,0,0,0,0,22.0,22.0,22.0,22.0,53.0,53.0,53.0,53.0,4364.0
101502,0,1,1980.25,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,4,6.0,30.0,3.0,2.0,1,1,0,1,11.0,11.0,11.0,11.0,26.0,26.0,26.0,26.0,4160.0
101724,0,0,1980.25,1,1,1,1,1,1,1,2,2,2,2,1,1,1,0,5,0,6,3,11.0,4.0,35.0,2.0,0,0,0,0,19.0,19.0,19.0,19.0,47.0,47.0,47.0,47.0,4451.0
101757,0,0,1980.25,1,1,1,1,1,1,1,2,2,2,2,1,1,1,0,0,0,0,0,8.0,15.0,11.0,18.0,0,0,0,0,24.0,24.0,24.0,24.0,57.0,57.0,57.0,57.0,4220.0
101774,0,1,1980.25,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,3,3,6,24.0,2.0,1.0,3.0,0,0,0,0,11.0,11.0,11.0,11.0,30.0,30.0,30.0,30.0,4118.0
101803,0,1,1980.5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,3,4,0,0,1.0,1.0,30.0,33.0,1,1,1,1,11.0,11.0,11.0,11.0,32.0,32.0,32.0,32.0,4135.0
101825,0,1,1980.0,0,0,2,2,1,1,1,1,1,1,1,0,0,0,1,0,3,0,0,20.0,2.0,5.0,20.0,1,0,1,1,11.0,11.0,11.0,11.0,23.0,23.0,23.0,23.0,4600.0
101854,1,0,1980.25,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,6,0,0,15.0,23.0,33.0,15.0,0,0,0,0,22.0,22.0,22.0,22.0,51.0,51.0,51.0,51.0,4562.0
101919,1,0,1980.0,0,0,0,0,1,1,1,2,2,2,2,1,0,1,1,0,0,1,2,13.0,11.0,13.0,17.0,0,0,0,0,23.0,23.0,23.0,23.0,55.0,55.0,55.0,55.0,4056.0
102112,0,0,1980.0,2,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,3,0,0,18.0,1.0,27.0,23.0,0,0,1,0,22.0,22.0,22.0,22.0,52.0,52.0,52.0,52.0,4128.0
102362,1,0,1980.5,0,0,0,1,1,1,1,2,2,2,2,1,0,1,0,2,4,3,4,16.0,1.0,2.0,0.0,0,0,0,0,34.0,34.0,34.0,34.0,68.0,68.0,68.0,68.0,4545.0
102448,1,0,1980.0,1,1,1,1,1,1,1,2,2,2,2,1,0,0,0,0,0,3,0,8.0,9.0,0.0,7.0,0,0,0,0,40.0,40.0,40.0,40.0,76.0,77.0,77.0,77.0,4247.0
102671,1,1,1980.0,2,2,2,2,1,1,1,1,1,1,1,3,0,1,1,0,0,0,0,12.0,6.0,15.0,18.0,0,0,0,0,22.0,22.0,22.0,22.0,51.0,51.0,51.0,51.0,4379.0
102701,1,0,1980.25,2,0,0,1,1,1,1,2,2,2,2,0,0,1,1,0,0,0,0,9.0,20.0,11.0,4.0,0,0,0,0,21.0,21.0,21.0,21.0,49.0,49.0,49.0,49.0,4773.0
102814,0,0,1980.25,0,0,2,2,1,1,1,1,1,1,1,0,0,2,1,0,4,0,1,11.0,1.0,9.0,15.0,0,1,0,0,22.0,22.0,22.0,22.0,51.0,51.0,51.0,51.0,4425.0
102967,1,0,1979.75,1,1,1,1,1,1,1,2,2,2,2,1,1,0,0,0,0,0,3,8.0,14.0,6.0,2.0,0,0,0,0,40.0,40.0,40.0,40.0,76.0,77.0,77.0,77.0,4293.0
103007,0,0,1980.0,2,2,2,2,1,1,1,2,2,2,2,1,2,0,0,0,0,0,0,11.0,18.0,33.0,7.0,0,0,0,0,39.0,39.0,39.0,39.0,75.0,75.0,75.0,75.0,4438.0
103067,1,0,1979.5,0,0,2,2,0,0,0,1,1,1,1,0,1,0,1,0,0,0,3,8.0,8.0,33.0,2.0,0,0,0,0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3820.0
103086,0,0,1980.25,2,2,2,2,1,1,1,2,2,2,2,1,0,0,0,0,2,0,2,6.0,16.0,8.0,12.0,0,0,0,0,35.0,35.0,35.0,35.0,69.0,69.0,69.0,69.0,4473.0
103137,0,2,1980.0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,6,0.0,16.0,18.0,8.0,0,0,0,1,11.0,11.0,11.0,11.0,17.0,17.0,17.0,17.0,4573.0
103143,0,0,1979.75,1,1,1,1,0,1,0,2,2,2,2,0,0,3,1,0,2,2,0,2.0,19.0,12.0,3.0,0,0,0,0,15.0,15.0,15.0,15.0,39.0,39.0,39.0,39.0,4590.0
103247,0,1,1980.0,0,2,0,0,0,0,0,0,0,0,0,3,1,1,1,0,0,0,0,8.0,4.0,9.0,26.0,0,0,0,1,11.0,11.0,11.0,11.0,16.0,16.0,16.0,16.0,4042.0
103265,1,0,1980.0,2,2,2,2,0,0,0,2,2,2,2,1,0,1,0,0,0,0,0,10.0,14.0,8.0,11.0,0,1,0,0,36.0,36.0,36.0,36.0,72.0,72.0,72.0,72.0,4571.0
103431,1,0,1979.75,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,0,0,0,0,5.0,11.0,18.0,10.0,0,0,0,0,12.0,12.0,12.0,12.0,35.0,35.0,35.0,35.0,4786.0
103473,1,1,1980.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,1.0,4.0,30.0,33.0,1,0,1,1,11.0,11.0,11.0,11.0,32.0,32.0,32.0,32.0,4593.0
103519,0,0,1980.0,1,1,1,1,1,1,1,2,2,2,2,1,0,1,0,0,0,6,0,6.0,12.0,6.0,15.0,0,0,0,1,29.0,29.0,29.0,29.0,62.0,62.0,62.0,62.0,4350.0
103552,1,0,1980.0,2,2,2,2,1,1,1,1,1,1,1,0,0,1,1,0,4,6,0,16.0,3.0,15.0,21.0,0,0,0,0,17.0,17.0,17.0,17.0,41.0,41.0,41.0,41.0,4648.0
103576,0,0,1979.75,0,2,2,2,1,1,1,2,2,2,2,0,1,0,1,4,0,0,0,0.0,16.0,8.0,5.0,0,0,0,0,5.0,5.0,5.0,5.0,7.0,7.0,7.0,7.0,4743.0
103647,0,1,1980.0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,6,0,0,11.0,32.0,4.0,5.0,0,1,0,0,11.0,11.0,11.0,11.0,27.0,27.0,27.0,27.0,4890.0
103697,0,0,1980.0,0,0,0,0,1,1,1,2,2,2,2,0,1,0,0,3,0,0,4,2.0,11.0,19.0,3.0,0,0,0,0,24.0,24.0,24.0,24.0,57.0,57.0,57.0,57.0,4444.0
103755,0,1,1979.5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,4,4,0,6.0,0.0,1.0,14.0,0,1,0,1,11.0,11.0,11.0,11.0,31.0,31.0,31.0,31.0,4096.0
103769,0,0,1980.5,0,0,0,0,1,1,1,2,2,2,2,1,0,0,1,0,4,3,0,8.0,0.0,1.0,5.0,1,0,0,0,32.0,32.0,32.0,32.0,66.0,66.0,66.0,66.0,4444.0
103951,1,0,1980.0,2,2,2,2,0,0,0,2,2,2,2,1,1,1,1,0,0,0,0,5.0,15.0,8.0,16.0,0,0,0,0,12.0,12.0,12.0,12.0,34.0,34.0,34.0,34.0,4338.0
103999,0,0,1980.0,1,1,1,1,0,0,0,2,2,2,2,2,0,1,0,1,4,0,0,8.0,1.0,8.0,9.0,0,0,0,0,14.0,14.0,14.0,14.0,38.0,38.0,38.0,38.0,4649.0
104065,0,0,1980.0,0,2,2,2,1,1,1,2,2,2,2,1,1,1,0,0,1,0,4,4.0,12.0,6.0,16.0,0,0,0,1,42.0,42.0,42.0,42.0,80.0,80.0,80.0,80.0,4724.0
104231,1,0,1979.75,2,2,2,2,1,1,1,1,1,1,1,3,0,1,1,0,0,0,0,12.0,6.0,21.0,32.0,0,0,0,0,22.0,22.0,22.0,22.0,51.0,51.0,51.0,51.0,4241.0
104351,1,0,1980.0,2,2,2,2,0,0,0,2,2,2,2,0,0,0,1,0,0,0,0,3.0,8.0,13.0,4.0,0,0,0,0,32.0,32.0,32.0,32.0,66.0,66.0,66.0,66.0,4355.0
104396,1,0,1980.25,0,2,2,2,1,1,1,2,2,2,2,0,0,0,1,1,0,0,0,10.0,9.0,23.0,15.0,0,0,0,0,34.0,34.0,34.0,34.0,68.0,68.0,68.0,68.0,4460.0
104481,1,0,1980.0,2,2,2,2,1,1,1,2,2,2,2,1,0,0,0,0,0,0,0,7.0,9.0,15.0,15.0,0,0,0,0,30.0,30.0,30.0,30.0,63.0,63.0,63.0,63.0,4669.0
104554,1,0,1980.5,2,2,2,2,1,1,1,2,2,2,2,0,1,0,0,0,0,0,0,4.0,8.0,34.0,10.0,0,0,0,0,29.0,29.0,29.0,29.0,62.0,62.0,62.0,62.0,4518.0
104592,1,0,1980.0,1,1,1,1,0,0,1,2,2,2,2,0,0,0,0,0,0,0,0,15.0,8.0,7.0,5.0,0,0,0,0,32.0,32.0,32.0,32.0,66.0,66.0,66.0,66.0,4434.0
104624,0,0,1980.0,2,2,2,2,1,1,1,2,2,2,2,1,0,0,0,0,0,0,0,7.0,9.0,15.0,15.0,0,0,0,0,30.0,30.0,30.0,30.0,63.0,63.0,63.0,63.0,4886.0
104654,1,0,1980.25,1,1,1,1,0,1,0,3,3,3,3,0,0,0,0,0,0,0,0,13.0,27.0,22.0,8.0,0,0,0,0,6.0,6.0,6.0,6.0,9.0,9.0,9.0,9.0,4593.0
104727,1,1,1979.75,2,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,6,0,10.0,3.0,4.0,19.0,0,1,1,1,11.0,11.0,11.0,11.0,24.0,24.0,24.0,24.0,4246.0
104744,1,0,1979.75,0,0,0,0,1,1,1,2,2,2,2,1,0,1,0,0,0,0,0,13.0,15.0,10.0,22.0,0,0,0,0,6.0,6.0,6.0,6.0,8.0,8.0,8.0,8.0,4579.0
104857,1,0,1979.5,1,1,1,1,1,1,1,2,2,2,2,0,1,1,1,0,0,2,0,8.0,13.0,15.0,17.0,0,0,0,0,21.0,21.0,21.0,21.0,49.0,49.0,49.0,49.0,4360.0
104959,0,0,1980.0,0,2,2,2,1,1,1,2,2,2,2,0,1,0,0,0,6,6,4,8.0,20.0,5.0,3.0,0,0,0,0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4592.0
105022,0,0,1980.25,1,1,1,1,1,1,1,2,2,2,2,0,1,1,1,0,0,6,0,21.0,4.0,29.0,11.0,0,0,1,0,24.0,24.0,24.0,24.0,56.0,56.0,56.0,56.0,4184.0
105088,0,1,1980.0,1,1,1,1,0,0,0,2,2,2,2,0,1,1,0,0,0,0,0,16.0,12.0,14.0,10.0,0,0,0,0,36.0,36.0,36.0,36.0,72.0,72.0,72.0,72.0,4358.0
105222,0,0,1979.75,0,1,1,1,1,1,1,2,2,2,2,0,0,0,0,3,6,0,0,2.0,27.0,10.0,4.0,0,0,0,0,16.0,16.0,16.0,16.0,40.0,40.0,40.0,40.0,5085.0
105255,1,0,1979.75,1,1,1,1,1,1,1,2,2,2,2,3,0,1,0,0,2,0,2,6.0,18.0,4.0,23.0,0,0,0,0,5.0,5.0,5.0,5.0,7.0,7.0,7.0,7.0,4267.0
105279,1,0,1980.0,1,1,1,1,1,1,1,2,2,2,2,0,1,0,0,0,3,0,6,19.0,1.0,11.0,31.0,0,0,0,0,31.0,31.0,31.0,31.0,64.0,64.0,64.0,64.0,4443.0
105289,0,1,1980.5,1,1,1,1,0,0,0,2,2,2,2,0,1,0,0,0,3,0,2,19.0,1.0,32.0,17.0,0,0,0,0,31.0,31.0,31.0,31.0,64.0,64.0,64.0,64.0,4140.0
105430,0,0,1979.75,1,1,1,1,0,0,1,2,2,2,2,0,0,0,1,0,0,0,2,9.0,21.0,10.0,17.0,0,0,0,0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4385.0
105517,0,0,1980.25,0,0,0,0,0,0,1,2,2,2,2,1,1,0,0,0,0,6,0,12.0,9.0,13.0,15.0,0,0,0,0,6.0,6.0,6.0,6.0,8.0,8.0,8.0,8.0,4589.0
105729,0,0,1980.0,1,1,1,1,0,1,1,2,2,2,2,0,1,0,1,0,0,0,0,12.0,16.0,18.0,12.0,0,0,0,0,41.0,41.0,41.0,41.0,79.0,79.0,79.0,79.0,4923.0
105734,0,1,1979.75,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,6,0,0,15.0,3.0,30.0,22.0,1,0,1,0,11.0,11.0,11.0,11.0,26.0,26.0,26.0,26.0,4250.0
105820,0,0,1980.25,2,0,0,1,1,1,1,2,2,2,2,0,0,0,0,0,4,3,6,3.0,0.0,1.0,24.0,0,0,0,0,32.0,32.0,32.0,32.0,66.0,66.0,66.0,66.0,4513.0
105830,0,0,1979.75,2,0,0,0,0,1,1,2,2,2,2,0,1,0,0,0,0,0,0,3.0,13.0,18.0,24.0,0,0,0,0,5.0,5.0,5.0,5.0,7.0,7.0,7.0,7.0,4510.0
106000,1,1,1980.0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,3,0,12.0,8.0,1.0,8.0,0,0,0,0,18.0,18.0,18.0,18.0,46.0,46.0,46.0,46.0,4473.0
106073,1,0,1980.5,0,0,0,2,0,1,1,2,2,2,2,1,0,0,0,0,0,4,4,5.0,12.0,2.0,0.0,0,0,0,0,19.0,19.0,19.0,19.0,47.0,47.0,47.0,47.0,3888.0
106123,1,0,1980.5,2,2,2,2,1,1,1,2,2,2,2,1,0,0,0,0,0,0,6,9.0,20.0,19.0,2.0,0,0,0,0,31.0,31.0,31.0,31.0,65.0,65.0,65.0,65.0,4565.0
106176,1,1,1980.0,0,2,2,2,0,0,0,2,2,2,2,1,0,0,0,0,0,0,0,6.0,9.0,15.0,15.0,0,0,0,0,30.0,30.0,30.0,30.0,63.0,63.0,63.0,63.0,4237.0
106409,0,0,1980.5,1,1,1,1,0,0,0,2,2,2,2,0,1,0,0,0,0,0,2,16.0,7.0,10.0,18.0,0,0,0,0,36.0,36.0,36.0,36.0,72.0,72.0,72.0,72.0,4407.0
106439,0,0,1979.75,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,2,0,0,17.0,19.0,17.0,17.0,0,0,0,0,12.0,12.0,12.0,12.0,36.0,36.0,36.0,36.0,5141.0
106473,1,0,1980.5,1,1,1,1,1,1,1,2,2,2,2,0,0,0,0,0,6,0,0,12.0,6.0,10.0,14.0,0,0,0,0,21.0,21.0,21.0,21.0,50.0,50.0,50.0,50.0,4491.0
106522,0,0,1980.5,2,0,1,1,1,1,1,3,3,3,3,1,1,1,0,0,0,0,4,12.0,3.0,22.0,0.0,0,0,0,0,7.0,7.0,7.0,7.0,10.0,10.0,10.0,10.0,4729.0
106537,0,0,1979.5,2,2,2,2,1,1,1,2,2,2,2,0,0,1,0,0,0,0,0,3.0,4.0,14.0,13.0,0,0,0,0,32.0,32.0,32.0,32.0,66.0,66.0,66.0,66.0,4215.0
106638,0,0,1980.25,0,2,2,2,1,1,1,3,3,3,3,0,1,1,1,4,0,0,0,0.0,12.0,13.0,7.0,0,0,0,0,26.0,26.0,26.0,26.0,59.0,59.0,59.0,59.0,4595.0
106816,0,0,1980.0,1,1,1,1,1,1,1,2,2,2,2,0,0,1,0,0,3,1,0,4.0,2.0,28.0,36.0,0,0,0,0,16.0,16.0,16.0,16.0,40.0,40.0,40.0,40.0,4406.0
106989,1,0,1979.25,1,1,1,1,1,1,1,2,2,2,2,0,1,1,0,3,0,0,0,1.0,15.0,11.0,18.0,0,0,0,0,24.0,24.0,24.0,24.0,57.0,57.0,57.0,57.0,4123.0
107036,1,0,1980.25,2,2,2,2,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,17.0,27.0,9.0,8.0,0,0,0,0,25.0,25.0,25.0,25.0,58.0,58.0,58.0,58.0,4506.0
107110,1,0,1979.75,0,2,2,2,0,0,0,2,2,2,2,1,0,0,1,0,0,0,0,13.0,17.0,9.0,9.0,0,0,0,0,21.0,21.0,21.0,21.0,50.0,50.0,50.0,50.0,4689.0
